@relation bolasso

@attribute r1 numeric
@attribute r2 numeric
@attribute r3 numeric
@attribute r4 numeric
@attribute r5 numeric
@attribute r6 numeric
@attribute r7 numeric
@attribute r8 numeric
@attribute nr9 numeric
@attribute nr10 numeric
@attribute nr11 numeric
@attribute nr12 numeric
@attribute nr13 numeric
@attribute nr14 numeric
@attribute nr15 numeric
@attribute nr16 numeric
@attribute target numeric

@data
-1.86955,0.66124,-0.875463,-0.566466,0.25776,1.272035,0.572017,0.503735,-0.462168,0.476197,-0.739676,1.164835,1.206843,0.584147,-0.945141,-0.788956,-0.795844
-0.571415,0.732655,-0.205701,0.77043,-1.83692,-0.852449,-0.574704,-0.648467,1.341848,0.183279,1.511682,1.059547,0.097073,1.024393,0.396751,0.395925,-0.26766
0.276029,-1.395976,0.153668,1.854667,-0.621501,0.98559,-0.900231,-1.317719,-0.769953,-2.097432,0.166203,-1.101947,1.77808,-1.325321,2.3375,-0.062998,0.704756
-1.451106,-0.880855,-1.011869,-0.113929,-0.142963,-0.732018,0.257877,0.371016,0.192037,0.356941,0.283299,0.354145,0.664621,1.05624,0.655698,0.470767,-0.62071
-0.967171,1.853671,-0.248689,-0.29968,1.570645,-0.435774,1.912467,1.010219,-0.846082,0.002358,1.121942,-0.024024,0.043719,1.198224,-0.762553,-0.518629,-1.011493
-0.376549,0.70697,0.027138,-0.421284,0.432131,0.978128,-0.770003,-0.791867,-0.374041,0.118864,0.152257,0.317217,-0.717276,0.594051,0.535214,-0.864765,-0.013805
-0.908867,-0.119145,-0.691729,-2.069085,1.795232,0.240193,-0.720955,0.750204,0.629875,1.834717,0.429534,1.558668,-0.562263,0.451485,-0.244236,1.132644,-0.563289
-1.770412,-0.670325,0.563398,0.787851,1.641146,1.874975,-0.082528,1.240959,1.665561,0.695214,-0.490491,1.097044,-0.087365,0.523402,0.835578,0.437817,-0.821453
0.293328,-0.500146,0.952138,-0.536465,-0.348181,0.306832,-2.70927,-0.63552,1.389857,1.330649,0.631625,0.010552,-1.39395,-0.189462,0.971098,1.543308,0.061645
-0.103127,-0.008367,0.633743,-1.280598,1.443179,-0.412448,0.52175,2.784429,0.521777,1.813173,-1.689495,-1.013682,-0.815916,0.226063,-2.622724,-0.069972,-0.690156
0.05911,-1.276111,2.078037,0.06652,0.017772,0.782088,-1.32276,0.09373,2.017305,1.342823,0.95191,1.922041,0.029613,-0.866206,1.821178,1.403685,-0.230117
-0.366305,0.79452,-2.373665,2.333296,-2.051159,0.380148,0.307585,0.118103,-1.272841,-1.345188,0.343812,-0.107028,0.260268,0.147951,-1.477141,1.031611,0.869964
-1.222074,0.573697,-1.057616,-0.120431,-1.288452,-0.149607,0.887202,-0.385262,-2.207602,-0.559773,-0.984838,-0.954312,0.05486,1.354411,-2.063943,-0.63071,-0.458752
1.073091,-0.502402,0.04383,0.855905,-1.352928,1.017956,-1.029796,0.479564,0.777969,-0.213542,-1.205971,-0.233514,-0.035649,-0.47799,-1.294166,1.461982,1.076857
-0.352712,-0.37479,1.042367,-0.326606,-0.369739,0.343836,-0.224761,1.31355,0.719601,1.703076,-0.735278,-0.597999,-0.507061,-0.238956,0.100715,0.606731,-0.511227
-0.483007,-0.304252,0.159913,0.007093,0.943731,0.923161,1.248535,2.906935,-0.787455,0.390668,-1.814483,-0.58043,1.158952,0.438959,-2.794714,-0.720453,-0.260795
-1.508605,2.445139,-0.282482,-0.877844,-0.90217,1.13052,0.78915,0.067122,1.055406,1.621894,0.616521,0.705837,-0.883812,-0.173499,-0.762724,-0.256827,-0.878865
0.697914,-0.845896,1.520697,0.122561,-0.7138,-0.261137,-1.802946,-1.433,1.665491,-0.296783,0.132349,0.024572,-0.915992,0.192684,-0.225355,1.176069,0.204423
0.377499,-0.820722,-0.977779,-1.444414,-1.026988,-1.010428,-1.595754,0.245794,1.094999,1.854809,0.911871,0.462472,0.42421,-1.326071,0.871549,1.31197,0.249925
0.847117,0.690631,-0.251002,-0.928421,-0.014025,-2.583095,-0.002998,-1.016818,-0.487728,0.017002,1.333756,-1.62699,-1.855615,1.156709,-0.359497,-0.278968,-0.264172
-0.703346,1.307303,1.669228,-0.631192,1.061821,1.029258,0.548405,1.498801,0.750475,1.036032,-0.175387,-0.898869,0.331603,-0.241765,-0.320288,-0.7283,-0.889981
-0.565257,1.59784,-1.433414,1.06613,-0.133579,0.988331,0.449057,0.470505,-1.948969,-0.82837,0.22928,-0.655279,0.242223,1.338487,-0.211629,-1.448089,0.256346
0.777938,0.642848,0.839451,-0.827711,-1.106885,-0.031792,-1.261515,-0.773925,-0.127959,0.342565,0.970263,-1.727353,0.265007,-1.649682,0.355497,0.880197,0.276854
0.302494,2.330585,-0.775065,0.475445,-0.525739,0.32754,-0.158544,0.758765,-1.030611,0.176829,0.946794,-1.356473,-0.066936,-0.052305,0.071606,-0.540825,0.455594
-0.237027,-2.414922,-0.68692,1.556511,-0.213579,-0.262794,-1.323229,-0.81331,0.811674,-0.929814,0.660691,0.45675,0.627753,0.251306,2.164713,1.178413,0.380091
1.363655,1.176593,2.082254,-2.061383,-1.046521,-0.688284,0.217799,-0.190299,0.308594,1.250238,-0.49396,-0.734657,-1.370871,-0.729616,-2.449324,-0.396191,-0.215363
-0.512817,-0.299498,-0.673688,2.033218,-0.826399,0.951125,-0.850622,-1.126782,-0.47487,-1.902785,0.449451,-0.062497,0.683923,0.592221,0.764088,0.069533,0.615546
0.208574,-0.535238,0.165807,-0.860124,0.888987,0.003734,0.353299,1.412134,0.90454,1.283012,-2.197324,1.422351,-0.740108,0.53609,-1.476357,0.180547,-0.100982
-0.328508,0.446861,-0.631784,-1.090934,-0.207328,-1.236333,0.052203,-0.255905,-0.059452,0.229619,0.46639,-1.220738,-0.315379,0.159409,-0.953748,0.054098,-0.406006
0.438071,-0.800841,-1.076859,-0.296622,0.876054,-2.845454,1.014084,-0.141217,-0.448535,-0.45444,0.552432,-0.45228,-1.314163,1.20214,-0.353861,0.87465,-0.062935
-0.017869,-2.439442,1.155182,0.063375,2.102675,0.363234,0.501372,0.627474,1.899601,0.526442,-2.156674,2.148658,-1.436276,0.708777,0.734043,-0.0015,-0.32599
0.804101,-1.334777,0.62324,0.488876,-0.76076,0.14723,-0.85089,-0.003717,0.713721,-0.881947,-0.532475,-0.221001,2.402375,-1.348475,0.633101,-0.53289,0.576905
-1.679966,-0.300393,-1.472982,2.579572,-0.52554,0.188255,-0.242159,-0.637028,-1.703852,-1.917647,0.530912,-1.152712,0.087837,2.224287,0.109184,0.720126,-0.102909
-0.083532,-0.682448,-0.052089,1.250037,-0.901945,1.227946,-0.690169,-0.239286,-0.753972,-0.906214,-0.769909,0.059334,0.685214,-0.271602,-0.483801,1.335475,0.62606
-0.306457,-0.252455,-1.41774,-1.445232,-1.03374,-2.150954,1.591684,-1.838692,-0.444207,-0.204564,0.272625,1.177992,0.119472,-0.293816,0.503665,-0.840301,-0.331908
0.97777,-1.16823,-0.472996,1.883549,-2.145053,-0.749375,-0.035698,-2.491322,-1.484345,-2.789114,0.331864,-1.670248,0.211082,-1.025093,0.321789,0.463206,1.055081
-1.093304,-0.300315,1.981604,1.172604,0.786347,1.87821,0.069761,0.133202,2.304464,-0.093697,-0.024603,1.82402,0.963966,-0.115326,1.723867,-1.222593,-0.716179
-0.330614,-0.284376,0.704053,-0.975951,1.191296,-0.398045,-0.418531,0.494785,-0.642165,0.58235,-0.511003,-1.527653,-0.823424,0.706534,-0.807311,-0.153066,-0.672869
-1.506643,0.919667,-1.014552,1.511823,-0.858601,0.631758,0.005577,-0.420694,-0.685235,-0.921701,0.37953,-0.186482,0.334086,0.883034,-0.042144,0.44401,-0.263357
-0.053813,-0.773583,-0.741946,2.345128,0.588473,-0.510475,1.687085,0.466701,-1.114766,-2.231744,-0.311191,-0.040934,1.207375,0.965668,0.563821,-1.530136,0.292552
0.383949,-1.380368,-0.071442,-0.418658,0.099639,-0.194736,-1.181832,0.491551,-1.653412,0.330793,-1.315998,-1.130856,0.026013,-0.006701,-0.038313,-0.137245,0.228155
-0.462838,-0.730437,1.158988,1.767471,1.520285,0.987957,0.502215,1.206361,-0.393621,-1.018848,-1.209548,-1.069085,0.025317,2.659676,-0.566062,-0.831666,-0.304407
-0.363567,-2.086899,-0.024094,-0.314633,-0.070001,-0.795759,0.646245,-1.354053,1.496574,-0.901037,-1.838921,1.29534,0.535188,0.431873,0.138722,-0.685371,-0.249038
1.958673,-0.220703,-0.650487,-0.633689,-0.22515,-2.13977,-1.316351,-1.032845,0.347232,0.616532,2.020473,0.94678,-2.043358,-0.63666,0.974832,2.575703,0.918338
-2.588355,0.794667,-1.464664,0.62319,-0.683713,0.277324,-0.617136,-0.476226,1.490534,0.78539,1.374538,1.421248,-0.8507,1.523462,0.627539,1.097095,-0.807289
2.489003,-1.412692,0.78063,0.911481,0.407427,-1.258075,-0.435206,-0.492441,-0.682244,-1.916807,-0.413825,-1.670396,0.339578,-0.979198,0.231958,0.103764,1.115772
-0.83246,0.433236,-1.993647,0.16142,-1.556996,-0.19939,0.259652,-0.992342,-1.106531,-0.524128,0.339066,-0.518654,0.143629,-0.159848,-0.789338,0.974094,0.207138
1.554831,-0.945862,1.224282,-1.153756,1.36402,-0.865786,-1.464897,-0.48209,0.378979,-0.163991,0.774592,-0.555103,0.883835,-1.275058,1.931812,-0.374789,0.253077
-0.008512,-0.995941,0.950245,2.258918,-0.259929,0.579701,-1.174406,-0.133739,1.653741,-0.392384,1.459051,1.386333,0.618204,-0.567795,2.277833,0.26727,0.264063
-0.795712,2.184131,0.667335,-0.76405,-1.094442,1.033706,-0.299496,0.817941,1.409768,1.913028,1.670969,-0.254724,-0.66102,-0.353616,-0.934661,0.890962,-0.67736
0.007943,-1.134909,0.70923,1.646451,-1.076781,-0.434687,0.134926,-1.847864,-0.47472,-1.839666,-0.69628,-0.577702,-0.149803,0.55847,0.032856,-1.610048,0.056293
-0.644319,1.731494,-0.687928,-1.126494,-0.512592,-0.362587,-0.259839,-0.0099,1.19663,1.800376,2.594083,1.027331,-0.947389,-0.872908,1.004816,1.03412,-0.423444
0.636436,0.045101,0.882325,1.440747,-0.964881,2.123141,-1.044976,-1.573145,-2.025991,-2.049283,-0.05063,-0.872624,1.323915,-1.503536,1.022537,-0.577992,0.935722
-0.281021,-0.694253,0.091609,2.037083,1.171132,0.193057,1.225487,-0.148499,0.222786,-2.566652,-1.045312,0.622659,1.059767,1.879463,-0.207427,-1.37575,0.030978
0.811354,0.325812,1.873503,-0.80491,0.314884,0.355022,-0.939138,-1.670251,0.48131,-0.200719,0.864053,0.620119,0.220158,-0.424421,1.45015,-0.579464,-0.036296
-1.506947,1.83158,-1.831705,0.912112,-1.483336,1.399095,-0.310793,0.042903,-0.217101,0.368365,1.501006,1.52958,0.672109,0.436518,0.501249,-0.714924,-0.000982
-1.42321,-0.302464,-2.083493,0.696232,-1.516089,-1.429358,0.691134,-1.56697,0.225441,-1.446075,0.795286,-0.215826,1.66394,0.516644,0.866371,-0.67557,-0.416403
-1.393287,2.554644,-0.278977,-1.324435,-0.495684,-0.275702,-0.07153,1.276575,-0.697685,1.967613,0.895026,-2.420746,-0.933075,0.18253,-1.884073,0.631373,-1.161012
-0.07842,0.457565,0.629107,-0.214577,-1.758159,-0.676064,-0.84366,-1.589133,1.286671,0.31773,1.892834,-0.999899,-0.616863,-1.219849,0.937887,1.081057,-0.221939
-0.133134,-0.446469,-0.947157,0.634165,-1.262124,-0.368011,-0.525225,-0.045139,2.964254,0.943913,1.956233,2.087724,-0.510274,-1.083864,0.852782,2.727746,0.209011
-0.876161,-0.692434,1.107443,1.04503,-1.43374,2.099486,-1.768432,-1.234732,0.465815,0.285342,0.866243,0.755254,-0.022184,-0.578242,1.912204,0.843654,0.058641
1.215536,-1.098386,0.558564,0.874693,0.750131,-0.305516,1.027026,0.068504,0.619116,-1.684654,-0.872957,0.872827,1.803391,-0.578961,0.554056,-1.446071,0.581265
0.575928,0.152714,0.099819,-0.377715,0.023235,-0.476638,0.252908,0.285137,1.224782,0.337285,0.435089,0.712078,0.412931,-0.617937,0.578995,-0.715166,0.054547
-0.989115,-0.250354,-1.146624,-0.717775,-1.058266,-1.319438,0.584095,-0.165784,0.760155,0.827136,0.964354,1.623367,0.613152,0.158416,-0.212112,0.157193,-0.516512
-0.112057,1.792891,-0.516221,0.756995,-0.598304,0.207637,1.103204,0.526169,-1.060215,-0.58346,-0.146695,0.274655,0.154398,0.736166,-1.770286,-0.881775,-0.038579
0.092821,0.972363,-1.335791,0.936117,-1.579809,-0.961694,2.048908,-0.605693,-1.065607,-1.090025,0.184242,-0.438038,-0.117127,-0.786554,-1.531214,-0.430901,0.306909
-0.79816,1.511526,1.354473,-1.372285,-0.027582,1.421552,-1.179464,-0.442446,-0.052366,1.102,1.072737,-1.401442,0.253691,-0.741172,1.011837,-0.491595,-0.519432
1.092784,0.079719,0.735178,-1.005208,-0.534819,-1.181127,0.267485,-1.154442,0.763927,0.49567,0.809255,0.252025,-1.676467,-0.40235,-0.867097,0.991423,0.15456
-0.750409,-0.240596,-1.581264,1.056143,-0.225578,-0.782329,1.447188,-0.389596,0.053177,-1.478741,0.266896,0.498714,0.611635,0.483263,-0.218149,0.187306,-0.043524
-0.748372,0.021742,-1.407855,-1.844132,0.129208,-2.497919,1.077424,0.631357,-1.146531,0.925994,-0.01072,-2.290027,-0.080184,-0.010619,-0.292346,-0.04246,-0.966877
-1.28186,0.537934,-0.23652,0.641174,0.36123,-0.407742,0.359645,0.820258,0.393558,0.2903,-0.042745,0.411205,-1.069879,2.886478,-0.900248,-0.330088,-0.777408
-0.230039,-0.753628,1.788313,2.005504,0.799785,2.398984,-1.402959,0.134679,-0.348201,-0.718512,-0.494603,-0.964146,-0.77382,0.149554,0.559391,-0.006978,0.186708
0.281865,1.074176,0.20098,-0.529676,-1.020813,-0.471197,0.385927,-0.666208,0.290457,0.071907,0.353842,0.05399,0.084039,-0.568217,-0.646926,-0.301457,-0.099727
0.547269,-1.427294,1.188991,-1.90647,0.293902,-0.215151,-1.101579,-1.340197,-0.560851,0.263172,-1.340542,-1.457697,-0.016182,-1.729344,0.394462,-0.424032,-0.100454
0.524015,0.338796,2.736352,-0.55253,1.042261,0.83004,0.640533,2.629555,1.222418,2.086156,-0.941661,-0.141576,-0.882303,-0.15806,-1.035675,-0.546807,-0.603254
0.696334,-1.083804,1.9249,0.798061,-0.438191,1.14604,-2.03676,-1.200451,1.451806,-0.357715,1.158486,0.36065,0.01923,-1.444371,1.403489,0.807434,0.466233
0.613512,-1.193865,0.225919,-1.145426,1.322224,-0.298922,-0.531568,1.317097,0.115522,1.671328,-0.703221,0.564876,-1.004486,0.21888,0.15375,0.290106,0.056137
-0.025779,0.224457,0.652437,1.039688,-1.163522,0.653751,-1.443378,-0.013119,-0.138109,0.322261,1.231922,-0.147272,0.288254,-0.952405,1.315521,0.129204,0.190764
0.199512,-0.111491,-0.12881,0.136908,1.092132,1.112139,0.70129,0.752394,-0.61045,-0.722182,-1.310028,0.161469,1.24232,-0.678231,-0.238912,-0.270597,0.217077
-0.436851,-1.35264,-0.595701,0.000157,-0.195107,-0.877765,0.41696,-0.161699,-1.281102,-0.764704,-1.062751,-1.182113,0.902586,-0.71119,-0.030179,-1.560658,-0.239431
-0.410479,1.443771,0.31455,0.106156,-0.624219,0.438518,-0.439374,-0.425011,0.37601,1.402425,1.525017,0.74215,-2.225137,-0.522275,0.859142,0.451406,-0.21091
0.027817,-0.845276,0.524167,0.119627,-0.209534,0.143786,-0.520707,1.017084,1.120529,0.891183,-0.963154,0.484347,-0.135775,-0.140676,-0.192357,0.34106,-0.006123
0.757452,0.873681,-0.022662,-1.041146,1.978369,-0.867801,0.946145,1.862903,-0.875671,1.055049,0.318807,-0.42609,-0.626137,0.409529,-0.333455,-1.229195,-0.119616
-0.063839,-0.652253,-0.74379,1.020135,0.69767,0.485784,0.22941,0.007695,-2.183114,-1.082652,-0.134882,-1.342374,0.15299,0.302397,0.678891,0.130527,0.324515
-1.537547,1.075428,-2.13236,0.417379,-2.103897,-0.737738,0.048056,-0.905894,-1.139226,0.016544,0.841072,-0.426768,-0.509819,0.811664,-0.738917,0.592877,-0.33542
0.936847,-0.995129,-0.018945,-1.058618,0.364775,-1.038514,0.681697,0.361682,1.079623,-0.059899,-1.4404,-0.050796,0.70385,-0.585586,-0.76598,-0.016052,0.118606
-1.498588,0.521184,-1.226823,-1.320545,0.41034,-1.03478,-0.45654,-0.70318,0.807453,1.415363,1.798845,0.524792,-1.585924,0.705847,0.420728,1.488203,-0.891211
0.21488,1.063378,-1.605196,0.740352,0.237109,1.102202,2.387323,0.018823,-0.586315,-1.667096,-1.023557,1.790174,1.307345,-0.644898,-0.715497,-2.204147,0.718636
0.571332,1.006734,0.595356,0.077954,0.312147,-0.045391,0.471497,-1.434328,0.384168,-0.941841,1.030795,-0.317876,-0.340397,-0.686817,0.973693,0.309283,0.020135
1.333177,0.369397,1.320818,-0.773018,1.572439,-0.863016,-0.219645,0.426568,0.083126,-0.272711,-0.388621,-1.32031,-0.872132,0.617802,-1.288633,-0.809158,0.006066
1.696477,-1.075573,0.541122,-1.205115,-1.414455,-2.383262,-2.186189,-2.152989,1.419936,0.847648,1.783726,0.054751,-1.85954,-1.012197,0.278813,2.322513,0.475374
-0.185999,1.083131,0.011279,-0.492799,-0.731436,0.687554,0.464445,0.214251,0.017121,0.52367,1.014692,0.553937,1.333826,-1.693518,0.260014,-0.378949,-0.071971
-0.569714,0.877712,-0.146481,0.29935,-1.059271,0.086982,-0.545213,-0.521635,2.470171,0.779193,2.955449,2.245414,1.264502,-1.905085,2.545828,0.894317,-0.208369
-0.489827,-0.040092,-0.174699,-0.237296,0.143038,-0.638428,0.284841,0.211915,-0.691768,0.421631,1.208847,-0.605659,0.110804,-0.348577,1.159547,0.134954,-0.407727
-0.564329,0.799492,-1.537561,-1.237137,-1.139549,-0.723694,0.398967,-1.042201,-0.37364,0.519414,0.857257,0.411385,-0.261293,-1.053434,0.25241,0.541068,-0.09914
0.307651,0.236947,-0.635448,0.446985,-1.634872,-0.221174,-0.502766,-0.48653,1.342148,0.660042,1.575037,0.726471,-0.000971,-1.618385,1.257382,1.326802,0.462176
0.665975,-0.466321,0.878825,0.947271,-0.935268,1.229403,-1.569981,-1.169559,0.508468,-0.456834,0.425585,0.691964,-0.006953,-0.061974,1.044633,-0.670006,0.718786
0.547106,-1.699925,1.724805,0.866965,-0.75045,0.835567,-0.876209,-0.849927,-0.063154,-0.796434,-1.241091,-0.804112,-0.082313,-0.480135,-0.630913,0.451856,0.393216
0.484548,-1.184083,0.290596,-0.351272,0.200911,-0.932228,0.34681,-0.902424,1.684736,-0.529345,-0.396875,0.464293,0.083486,0.219793,0.306112,0.994205,0.063234
-0.096273,0.009778,-0.072096,0.469545,-0.040192,-0.261227,-0.37963,1.716661,0.524659,0.927891,0.706368,0.537935,-0.055057,1.266786,-0.588513,0.567708,-0.157285
-1.061954,-0.397272,-0.667691,0.57767,-0.614981,-1.283875,-0.646565,-1.64382,1.396046,-0.492931,1.832545,0.653892,0.116874,1.237729,1.781493,1.280243,-0.483732
1.239089,-0.995238,0.231194,-1.0519,0.142991,-1.619034,0.176776,-0.840552,1.061601,0.208849,0.624285,0.063391,-0.86342,-0.450401,0.331684,1.793588,0.387296
1.111756,-1.048429,1.635852,-0.289122,1.143762,-0.553761,0.729786,0.292665,1.619953,0.359147,-1.109086,1.069511,-1.769141,0.321055,-0.646195,-0.248357,-0.051822
-0.720565,0.20001,-0.452288,-0.638127,1.801752,-0.776675,0.498563,1.191755,-0.343716,0.496003,0.222983,-1.314288,-0.365824,1.426864,0.552072,-1.707691,-0.670485
-1.426946,1.407423,-1.322417,0.177607,0.429971,-0.463073,1.00688,0.390514,-0.546284,0.230823,1.972912,0.769501,0.039836,1.498141,0.292506,0.049139,-0.781644
0.78104,-1.735095,1.591603,-0.542179,2.880098,0.943473,0.283246,1.366905,1.370071,0.578326,-2.290777,1.181316,-0.050586,-0.139664,0.721211,-0.153905,0.092722
0.095466,0.947229,-0.472709,-0.531457,0.319845,-0.161544,0.013355,0.7125,-0.9365,0.284616,0.755852,-1.278183,-0.414624,0.601921,-1.338865,0.892556,-0.070018
0.137288,-0.369007,0.103555,-0.285219,-0.781785,-0.228291,-0.085656,-1.574474,1.085896,0.01364,0.152604,0.643023,-0.714737,-0.706762,0.883578,-0.039322,0.140347
2.921702,-0.960274,1.09115,0.39356,-0.538162,-0.704474,-0.131198,-1.333244,-0.565734,-1.627583,-0.85988,-0.56527,-0.39706,-1.206906,-0.854678,1.018449,1.364517
-0.512897,2.102708,0.745511,-1.401719,0.567137,0.230105,0.846492,0.626859,-1.109289,0.64187,0.298081,-1.702375,0.154048,-0.400499,-0.56496,-2.126809,-0.811217
0.438183,1.263391,0.280878,-1.367564,-0.211881,-0.991765,0.300321,-0.571203,-0.61622,0.520639,0.893751,-1.125527,-0.635181,-0.557483,-0.51783,0.652919,-0.330085
0.575419,-1.210592,-1.183463,0.548271,0.725433,0.14755,0.71491,0.289698,-2.105539,-1.343883,-1.655982,0.233427,0.800421,0.504574,-1.135815,-0.05136,0.794558
-1.616403,0.343288,-0.516446,-1.269862,3.103763,0.211944,0.785615,1.904515,0.584687,0.792384,0.325455,-0.12979,1.133657,1.090709,1.044996,-0.460889,-1.219168
-0.266766,-0.84267,-1.311651,-0.606172,0.414091,-1.089871,1.812341,-1.618827,-1.558697,-1.726462,-0.939614,0.021832,1.128749,1.054502,0.034526,-1.485895,-0.094949
-1.8652,1.220272,-2.299786,-1.08199,1.094059,-0.905478,1.705221,-0.932928,0.501135,0.223127,0.999492,1.01314,-0.794441,0.936731,0.433844,0.461181,-0.911019
-1.557948,0.037825,0.407011,1.082769,0.651117,0.517641,0.402532,0.185713,0.86272,0.038043,-0.454231,1.299827,-0.669785,1.63735,0.033811,-0.110155,-0.830538
-0.093241,-1.198361,0.916037,0.267749,1.207112,1.307076,0.133475,-0.274978,-0.547205,-1.37254,-1.722232,-0.559229,1.207424,0.509852,-0.581062,0.521298,0.0999
1.176231,-1.340405,0.634865,-0.244227,0.874354,-0.123078,-1.437535,0.712391,0.56759,0.28681,-1.529467,0.79938,0.000023,0.263557,-0.214952,0.404544,0.431059
0.959394,0.868773,1.011538,-1.125792,0.744297,0.875156,0.488006,0.705783,0.065521,1.243761,-0.085707,0.652097,-1.056658,-1.388736,-0.108388,-0.244857,0.202738
-0.759528,0.965272,-1.216521,0.562772,-1.279839,1.385042,-0.205803,-0.924851,-0.245891,0.325745,1.391326,2.022094,0.190987,-0.876373,1.402038,0.144888,0.359401
-1.040737,0.004115,0.454133,1.886708,-1.146243,1.758244,-0.497523,-0.430245,0.255413,-0.575453,-0.964453,0.210179,-0.314842,0.379471,-0.007973,-0.154742,0.036343
-1.012661,1.629912,0.193117,-0.036907,0.686853,1.376817,-0.966592,0.988327,0.312672,0.833363,0.372542,-0.45307,-0.366809,0.773764,-0.202471,-0.037382,-0.458982
0.376534,-0.269202,-1.10905,-1.482731,0.728846,-1.706711,-0.052999,-0.399747,-0.084064,0.611119,-0.15582,0.468538,-1.226902,0.815125,-0.277137,0.23456,0.048784
-0.124631,-1.051351,1.482551,-0.415616,-0.16926,-1.258297,0.250294,0.088118,0.544361,1.054012,-0.451115,-0.797916,-1.878219,0.394356,-1.037883,1.116783,-0.748923
-1.252434,0.394227,-0.713616,-0.96476,-0.465845,-0.390744,0.096622,-0.342796,0.441331,0.71793,0.450149,1.008275,0.758282,-0.41396,0.205104,0.392193,-0.640824
1.637188,-0.914618,-1.031131,-1.178452,1.170754,-1.301293,0.614405,-0.203997,0.055701,-0.986869,-1.525172,-0.694569,-0.115676,-0.433377,-1.173639,-0.735192,0.823471
-0.656031,0.924432,0.190149,-0.036956,1.546463,-0.204301,-1.011638,0.731628,-0.62179,0.040538,1.086394,-0.699271,0.064667,2.386031,0.800868,-1.794899,-0.645067
1.901992,-1.814917,1.500343,-0.649473,0.612118,-1.287252,0.688949,1.363435,1.107995,0.554929,-1.475212,0.899997,0.402735,-1.337218,-0.400099,-2.751547,0.205245
0.459626,-0.195683,-0.281325,-1.158504,-0.251528,-0.010799,0.001648,1.782002,-0.935279,1.923534,-0.723459,-0.441786,-0.082049,-2.262901,-0.968351,-0.231005,0.140982
-0.615284,-0.242601,0.336087,0.737517,-0.404178,1.292746,-0.765601,0.182477,1.123715,0.363577,0.123322,0.779273,-0.085815,0.753834,0.41421,0.425479,-0.011171
0.252632,-0.077133,-0.548328,0.966571,-0.738946,-0.210862,0.527031,-0.603572,0.47151,-1.293252,-0.07242,0.348236,0.606461,0.569535,-0.004181,-0.498038,0.475205
-0.795829,0.418133,-1.555375,-0.264205,1.721374,-1.263425,0.463672,0.255463,-0.551233,-0.321722,2.031619,-0.38448,0.250098,1.177451,0.915502,0.851155,-0.529855
0.047005,1.170291,-0.30673,0.436583,-1.406485,0.809864,0.094744,-0.521026,0.621887,1.301526,1.683006,1.618227,-2.020249,-1.24926,1.027971,1.71374,0.359819
-0.301274,-1.874125,-0.082037,0.774383,0.52918,0.468805,0.131548,0.150677,0.348972,-0.490676,-0.018993,0.558339,1.997863,-1.792646,3.035177,-1.004013,0.123307
1.680871,-1.1776,1.027975,-2.677116,1.351363,-1.4639,-0.096495,-0.067913,0.673491,0.905671,-0.041311,-1.009347,0.079911,-1.448475,0.358859,0.375922,-0.065896
-0.489437,1.711444,-0.336907,-0.926821,0.33205,0.136187,0.523597,1.036168,-0.985614,0.456137,-0.509519,-0.774297,0.472482,0.937319,-0.875716,-1.785184,-0.425187
-0.308517,-1.406943,0.091455,-0.068679,-0.730319,0.035068,-0.916584,-0.954751,1.110618,0.303836,-0.248109,0.846842,0.131804,-0.430711,0.793841,0.831378,-0.040401
-2.951726,2.408658,-2.519392,0.598217,-2.122519,1.377046,0.029163,-1.518255,-0.190884,0.48492,2.831387,1.082755,-0.219216,-0.093047,0.624238,1.016638,-0.494627
-0.952832,-0.674351,0.234068,0.126282,0.231337,0.481389,-0.41016,-0.4682,-0.605822,-0.351293,-1.183131,0.183358,0.166126,0.395984,-0.157497,-1.17915,-0.376238
-0.182685,0.283458,-0.140045,-3.20876,-0.101505,-0.971253,0.568374,-0.299139,-0.221832,1.44828,-0.739438,-1.116069,0.047767,-1.376893,-1.048426,-0.04373,-0.76477
0.390193,-0.366219,2.217677,-0.306722,1.268711,0.539308,0.479518,0.457108,0.851128,-0.43559,-1.581304,-0.140197,0.445277,0.6398,-0.939944,0.182523,-0.511016
0.283601,-0.785173,-1.270292,0.136344,-2.99643,-0.548186,-0.348495,-1.711674,-0.598286,-0.123917,-0.915063,0.945132,-1.171475,-0.396588,-1.838881,1.865582,0.684548
1.230219,-0.889909,1.325326,0.35487,-0.896248,0.185592,0.032106,-0.338933,0.814278,-0.017837,-0.483547,0.790292,0.360219,-1.153944,0.390008,-0.514595,0.572626
-1.343805,-0.155274,0.051395,1.300104,-0.53941,0.169585,-0.09014,-2.189137,-0.977958,-1.807093,0.399289,0.010446,0.040601,1.461251,1.141386,-1.547689,-0.508522
0.675951,0.888858,1.977778,-2.25738,1.720193,-0.690919,0.420494,2.164701,1.865592,2.815013,-0.079612,0.779748,-1.135132,-0.458529,-0.450202,-0.496224,-0.937826
-0.20828,-0.018005,0.496303,0.47504,-1.277231,-0.474158,-1.348906,-0.660751,2.347536,1.346418,1.557695,1.426159,-1.595034,0.111023,1.315141,1.162578,-0.056847
1.2476,-0.522888,-0.443297,0.120617,0.015994,-0.258538,0.082466,0.060037,-0.394204,0.004178,0.39268,-0.07515,-0.722365,-1.053963,-0.314379,0.843422,0.816835
